Last Name,First Name,Type,MAIN QUEST NPC,SIDE QUEST NPC,Lifestyle,House Name,Faction,Occupation,Age,Bar Disposition,Party Disposition
Thunderstaff,Davar,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",80,-11,-18
Thunderstaff,Davyr,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",41,52,60
Thunderstaff,Elus,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",17,9,-6
Thunderstaff,Faeon,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",41,38,26
Thunderstaff,Fenan,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",50,13,13
Thunderstaff,Fenia,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",90,44,45
Thunderstaff,Garth,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",79,-13,-26
Thunderstaff,Halan,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",42,4,8
Thunderstaff,Halis,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",77,44,35
Thunderstaff,Halus,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",63,43,56
Thunderstaff,Ilyeth,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",6,-27,-16
Thunderstaff,Kaelth,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",69,19,28
Thunderstaff,Loria,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",19,-14,1
Thunderstaff,Marle,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",51,-4,-15
Thunderstaff,Oris,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",43,33,18
Thunderstaff,Prya,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",80,-19,-31
Thunderstaff,Sylth,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",53,1,3
Thunderstaff,Toranna,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",76,17,4
Thunderstaff,Uthia,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",64,16,6
Thunderstaff,Uthos,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",18,-6,-5
Thunderstaff,Wynis,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",32,-18,-7
Thunderstaff,Xylth,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",91,11,20
Thunderstaff,Yaria,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",65,-28,-28
Thunderstaff,Zorius,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",42,13,15
Thunderstaff,Zorus,Noble,0,0,Wealthy,Thunderstaff,House Thunderstaff,"Magecraft, mercenary fighting, caravan mastering",10,-20,-6
Trench,Vincent,Citizen,0,1,Comfortable,Unaffiliated,Independent,Private Investigator,31,-5,1
Trigos,Kelyn,Citizen,1,0,Comfortable,Unaffiliated,Xanathar Front,Tiefling Priest,24,-47,-38
Uday,Obaya,Citizen,0,1,Wealthy,Unaffiliated,Independent,Cleric of Waukeen / Sponsor,29,89,94
Ulbrinter,Aesa,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",33,19,11
Ulbrinter,Aesar,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",31,-13,-13
Ulbrinter,Alius,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",38,13,15
Ulbrinter,Elen,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",20,-14,-22
Ulbrinter,Ereanna,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",61,1,9
Ulbrinter,Erein,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",56,21,32
Ulbrinter,Faea,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",10,-15,-21
Ulbrinter,Faeyn,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",24,33,38
Ulbrinter,Halia,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",10,-16,-24
Ulbrinter,Halius,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",18,45,44
Ulbrinter,Halon,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",18,33,45
Ulbrinter,Joryr,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",71,42,36
Ulbrinter,Kaelel,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",37,21,17
Ulbrinter,Kaelth,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",74,-15,-25
Ulbrinter,Karya,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",52,-30,-43
Ulbrinter,Loran,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",16,-21,-23
Ulbrinter,Loran,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",25,58,72
Ulbrinter,Mara,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",30,-27,-16
Ulbrinter,Maris,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",26,15,5
Ulbrinter,Nomus,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",51,-6,-1
Ulbrinter,Patrisa,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",21,-11,-5
Ulbrinter,Qilen,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",23,0,7
Ulbrinter,Qilor,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",29,6,18
Ulbrinter,Sylar,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",30,-23,-15
Ulbrinter,Toros,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",77,56,64
Ulbrinter,Toros,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",46,41,30
Ulbrinter,Yarith,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",33,48,52
Ulbrinter,Zorar,Noble,0,0,Wealthy,Ulbrinter,House Ulbrinter,"Shipping, shipwrights",42,-26,-16
Ur'gray,Noska,Citizen,1,0,Wealthy,Unaffiliated,Xanathar's Guild,Chief Enforcer,18,-34,-42
Urmbrusk,Aesis,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",59,7,-4
Urmbrusk,Alas,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",49,44,46
Urmbrusk,Anja,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",77,43,56
Urmbrusk,Breson,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",26,-20,-22
Urmbrusk,Casor,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",33,-11,-20
Urmbrusk,Chimak,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",49,49,64
Urmbrusk,Coranna,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",44,48,44
Urmbrusk,Corin,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",98,25,25
Urmbrusk,Corin,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",35,25,37
Urmbrusk,Corus,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",60,-20,-7
Urmbrusk,Daven,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",26,-16,-30
Urmbrusk,Davia,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",36,36,39
Urmbrusk,Davos,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",76,-29,-16
Urmbrusk,Davyr,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",84,42,27
Urmbrusk,Elos,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",55,-16,-10
Urmbrusk,Elus,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",55,-24,-27
Urmbrusk,Ereanna,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",93,-11,-12
Urmbrusk,Ereor,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",83,36,41
Urmbrusk,Faear,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",93,-26,-11
Urmbrusk,Faeith,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",48,-20,-28
Urmbrusk,Fenos,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",28,29,38
Urmbrusk,Gala,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",46,29,18
Urmbrusk,Galen,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",26,-27,-31
Urmbrusk,Galen,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",59,-2,6
Urmbrusk,Garia,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",71,-13,-25
Urmbrusk,Garis,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",25,-8,-9
Urmbrusk,Garith,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",102,29,27
Urmbrusk,Garith,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",113,57,51
Urmbrusk,Hala,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",106,36,24
Urmbrusk,Halam,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",78,20,33
Urmbrusk,Haleth,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",51,-19,-33
Urmbrusk,Ilyin,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",34,-28,-35
Urmbrusk,Kaelar,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",74,13,24
Urmbrusk,Loria,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",87,32,20
Urmbrusk,Maras,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",68,23,30
Urmbrusk,Maren,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",32,28,38
Urmbrusk,Maror,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",90,29,34
Urmbrusk,Marus,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",33,16,30
Urmbrusk,Nyos,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",46,-30,-20
Urmbrusk,Oran,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",51,-30,-45
Urmbrusk,Orar,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",61,10,0
Urmbrusk,Orel,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",80,38,49
Urmbrusk,Oren,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",32,4,0
Urmbrusk,Orin,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",45,58,67
Urmbrusk,Oris,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",66,45,43
Urmbrusk,Oryr,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",80,20,18
Urmbrusk,Prya,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",56,6,-9
Urmbrusk,Pryith,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",50,40,37
Urmbrusk,Qilanna,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",59,16,10
Urmbrusk,Qilar,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",28,51,59
Urmbrusk,Qilis,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",65,54,54
Urmbrusk,Raelin,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",30,8,11
Urmbrusk,Raelon,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",105,58,71
Urmbrusk,Raelyn,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",98,43,48
Urmbrusk,Sylar,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",76,-25,-14
Urmbrusk,Sylus,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",82,11,2
Urmbrusk,Sylus,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",30,45,54
Urmbrusk,Toreth,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",91,41,32
Urmbrusk,Toryr,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",59,-9,-5
Urmbrusk,Uthis,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",106,21,18
Urmbrusk,Uthis,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",112,48,44
Urmbrusk,Uthith,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",67,-19,-20
Urmbrusk,Uthyn,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",85,26,35
Urmbrusk,Vaelith,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",77,-16,-17
Urmbrusk,Vaelor,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",27,10,4
Urmbrusk,Vaelos,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",50,1,-3
Urmbrusk,Vaelth,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",92,44,47
Urmbrusk,Xylan,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",75,-9,-9
Urmbrusk,Xylanna,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",95,13,5
Urmbrusk,Xylth,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",69,7,9
Urmbrusk,Xylyn,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",49,34,22
Urmbrusk,Zoras,Noble,0,0,Wealthy,Urmbrusk,House Urmbrusk,"Landowning, moneylending",23,50,56
Wands,Aesis,Noble,0,0,Wealthy,Wands,House Wands,"Mage schooling, magical research and adventuring",90,-17,-13
Wands,Alas,Noble,0,0,Wealthy,Wands,House Wands,"Mage schooling, magical research and adventuring",97,55,40
Wands,Alyn,Noble,0,0,Wealthy,Wands,House Wands,"Mage schooling, magical research and adventuring",62,16,8
Wands,Darar,Noble,0,0,Wealthy,Wands,House Wands,"Mage schooling, magical research and adventuring",87,8,21
Wands,Elan,Noble,0,0,Wealthy,Wands,House Wands,"Mage schooling, magical research and adventuring",71,-12,3
Wands,Elius,Noble,0,0,Wealthy,Wands,House Wands,"Mage schooling, magical research and adventuring",46,2,6
Wands,Halas,Noble,0,0,Wealthy,Wands,House Wands,"Mage schooling, magical research and adventuring",75,-14,-15
Wands,Halia,Noble,0,0,Wealthy,Wands,House Wands,"Mage schooling, magical research and adventuring",70,-1,-16
Wands,Hyacia,Noble,0,0,Wealthy,Wands,House Wands,"Mage schooling, magical research and adventuring",86,16,26
Wands,Ilyyr,Noble,0,0,Wealthy,Wands,House Wands,"Mage schooling, magical research and adventuring",32,39,50
Wands,Joron,Noble,0,0,Wealthy,Wands,House Wands,"Mage schooling, magical research and adventuring",63,-2,1
Wands,Kaeleth,Noble,0,0,Wealthy,Wands,House Wands,"Mage schooling, magical research and adventuring",71,17,30
Wands,Loron,Noble,0,0,Wealthy,Wands,House Wands,"Mage schooling, magical research and adventuring",32,20,35
Wands,Maskar,Noble,0,0,Wealthy,Wands,House Wands,"Mage schooling, magical research and adventuring",81,41,45
Wands,Nyin,Noble,0,0,Wealthy,Wands,House Wands,"Mage schooling, magical research and adventuring",101,-29,-27
Wands,Olanhar,Noble,0,0,Wealthy,Wands,House Wands,"Mage schooling, magical research and adventuring",60,-16,-5
Wands,Oreth,Noble,0,0,Wealthy,Wands,House Wands,"Mage schooling, magical research and adventuring",64,41,38
Wands,Sylis,Noble,0,0,Wealthy,Wands,House Wands,"Mage schooling, magical research and adventuring",50,36,51
Wands,Toras,Noble,0,0,Wealthy,Wands,House Wands,"Mage schooling, magical research and adventuring",48,10,1
Wands,Vaelar,Noble,0,0,Wealthy,Wands,House Wands,"Mage schooling, magical research and adventuring",100,38,33
Wands,Vaelen,Noble,0,0,Wealthy,Wands,House Wands,"Mage schooling, magical research and adventuring",90,52,47
Wands,Xylus,Noble,0,0,Wealthy,Wands,House Wands,"Mage schooling, magical research and adventuring",96,11,23
Wavesilver,Aleth,Noble,0,0,Wealthy,Wavesilver,House Wavesilver,Merchant shipping,92,15,13
Wavesilver,Apryl,Noble,0,0,Wealthy,Wavesilver,House Wavesilver,Merchant shipping,78,1,-7
Wavesilver,Aristed,Noble,0,0,Wealthy,Wavesilver,House Wavesilver,Merchant shipping,53,-20,-20
Wavesilver,Bleskos,Noble,0,0,Wealthy,Wavesilver,House Wavesilver,Merchant shipping,75,-11,2
Wavesilver,Bresos,Noble,0,0,Wealthy,Wavesilver,House Wavesilver,Merchant shipping,24,39,38
Wavesilver,Darar,Noble,0,0,Wealthy,Wavesilver,House Wavesilver,Merchant shipping,34,-24,-31
Wavesilver,Daros,Noble,0,0,Wealthy,Wavesilver,House Wavesilver,Merchant shipping,61,-13,0
Wavesilver,Ela,Noble,0,0,Wealthy,Wavesilver,House Wavesilver,Merchant shipping,62,-20,-14
Wavesilver,Ereis,Noble,0,0,Wealthy,Wavesilver,House Wavesilver,Merchant shipping,102,35,37
Wavesilver,Faeyr,Noble,0,0,Wealthy,Wavesilver,House Wavesilver,Merchant shipping,100,51,60
Wavesilver,Fenius,Noble,0,0,Wealthy,Wavesilver,House Wavesilver,Merchant shipping,79,-7,-10
Wavesilver,Gara,Noble,0,0,Wealthy,Wavesilver,House Wavesilver,Merchant shipping,41,47,59
Wavesilver,Nyor,Noble,0,0,Wealthy,Wavesilver,House Wavesilver,Merchant shipping,25,23,23
Wavesilver,Nyus,Noble,0,0,Wealthy,Wavesilver,House Wavesilver,Merchant shipping,43,34,34
Wavesilver,Oranna,Noble,0,0,Wealthy,Wavesilver,House Wavesilver,Merchant shipping,33,33,32
Wavesilver,Oreth,Noble,0,0,Wealthy,Wavesilver,House Wavesilver,Merchant shipping,96,58,53
Wavesilver,Wynel,Noble,0,0,Wealthy,Wavesilver,House Wavesilver,Merchant shipping,49,44,31
Wavesilver,Xylanna,Noble,0,0,Wealthy,Wavesilver,House Wavesilver,Merchant shipping,52,-6,9
Weirdbottle,Skeemo,Citizen,1,0,Wealthy,Unaffiliated,Zhentarim,Alchemist,54,-73,-76
Xibrindas,Nar'l,Citizen,1,0,Wealthy,Unaffiliated,Bregan D'aerthe Spy,Drow Mage,70,-15,-30
Yafeera,Tashlyn,Citizen,1,0,Wealthy,Unaffiliated,Zhentarim,Master of Arms,44,-2,-1
Zipswiggle,Flutterfoot,Citizen,1,0,Comfortable,Unaffiliated,Xanathar's Guild,Jester,39,-43,-40
Zulpair,Alth,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,79,-19,-11
Zulpair,Anyla,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,46,24,9
Zulpair,Belos,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,65,15,27
Zulpair,Bresth,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,67,46,43
Zulpair,Darel,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,1,-6,9
Zulpair,Daria,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,46,43,58
Zulpair,Daros,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,27,49,38
Zulpair,Erein,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,39,50,42
Zulpair,Ereyn,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,21,-30,-20
Zulpair,Faeith,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,27,8,11
Zulpair,Feneth,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,1,-28,-29
Zulpair,Garia,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,78,-4,6
Zulpair,Garis,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,22,57,46
Zulpair,Gerath,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,19,51,39
Zulpair,Joras,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,73,18,3
Zulpair,Lora,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,36,43,44
Zulpair,Lorel,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,1,56,53
Zulpair,Loria,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,68,49,36
Zulpair,Nyeth,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,46,31,30
Zulpair,Olomar,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,49,40,42
Zulpair,Oras,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,80,22,32
Zulpair,Raelar,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,30,39,51
Zulpair,Raelth,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,56,-24,-31
Zulpair,Sylith,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,23,-28,-18
Zulpair,Wynon,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,64,-15,-18
Zulpair,Xylor,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,16,22,35
Zulpair,Yaryn,Noble,0,0,Wealthy,Zulpair,House Zulpair,Merchant shipping,25,51,56
Zun,Alith,Noble,0,0,Wealthy,Zun,House Zun,"Cattle farming, mercenary fighting",71,50,48
Zun,Beleth,Noble,0,0,Wealthy,Zun,House Zun,"Cattle farming, mercenary fighting",86,36,28
Zun,Bresor,Noble,0,0,Wealthy,Zun,House Zun,"Cattle farming, mercenary fighting",95,-4,3
Zun,Coris,Noble,0,0,Wealthy,Zun,House Zun,"Cattle farming, mercenary fighting",46,53,63
Zun,Davan,Noble,0,0,Wealthy,Zun,House Zun,"Cattle farming, mercenary fighting",54,-14,-28
Zun,Elith,Noble,0,0,Wealthy,Zun,House Zun,"Cattle farming, mercenary fighting",21,51,60
Zun,Elor,Noble,0,0,Wealthy,Zun,House Zun,"Cattle farming, mercenary fighting",28,39,49
Zun,Erea,Noble,0,0,Wealthy,Zun,House Zun,"Cattle farming, mercenary fighting",62,-16,-19
Zun,Faeen,Noble,0,0,Wealthy,Zun,House Zun,"Cattle farming, mercenary fighting",46,43,55
Zun,Faeyr,Noble,0,0,Wealthy,Zun,House Zun,"Cattle farming, mercenary fighting",58,35,39
Zun,Galel,Noble,0,0,Wealthy,Zun,House Zun,"Cattle farming, mercenary fighting",44,-26,-19
Zun,Kaelis,Noble,0,0,Wealthy,Zun,House Zun,"Cattle farming, mercenary fighting",45,56,48
Zun,Lungar II,Noble,0,0,Wealthy,Zun,House Zun,"Cattle farming, mercenary fighting",76,4,-10
Zun,Maranna,Noble,0,0,Wealthy,Zun,House Zun,"Cattle farming, mercenary fighting",26,30,24
